EXPID,PEAKID,YEAR,SEASON,HOST,ROUTE1,ROUTE2,ROUTE3,ROUTE4,NATION,SUCCESS1,SUCCESS2,SUCCESS3,SUCCESS4,SMTDAYS,TOTDAYS,TERMDATE,TERMREASON,SKI,PARAPENTE,TOTMEMBERS,SMTMEMBERS,MDEATHS,TOTHIRED,SMTHIRED,HDEATHS,O2USED,COMRTE,STDRTE,PRIMRTE,CAMP_HEIGHTS,CAMP_SITES_LIST,NUM_CAMPS,TERMREASON_STRING,YEAR_SEASON_DATE,PKNAME,PKNAME2,LOCATION,HEIGHTM,REGION,OPEN,PSTATUS,NAME,ALTERNATE_NAMES,LAT,LON,ELEVATION_M
EVER19165,EVER,2019,1,2,N Col-NE Ridge,,,,Japan,0,0,0,0,31,34,2019-05-26,4,0,0,4,0,0,4,0,0,1,1,True,False,"['5150', '6400', '7050', '7630', '7800']","[('BC(22/04,5150m),', ''), ('ABC(29/04,6400m),', ''), ('C1(21/05,7050m),', ''), ('C2(22/05,7630m),', ''), ('', 'm')]",5,"Bad weather (storms, high winds)",2019-03-02,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER19166,EVER,2019,1,2,N Col-NE Ridge,,,,UK,1,0,0,0,38,42,2019-05-27,1,0,0,8,4,0,7,4,0,1,1,True,False,"['6400', '7000', '8300']","[('BC(15/04),', ''), ('ABC(26/04,6400m),', ''), ('C1(01/05,7000m),', ''), ('C2(21/05),', ''), ('C3(22/05,8300m),', '')]",5,Success (main peak),2019-03-02,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER19167,EVER,2019,1,2,N Col-NE Ridge,,,,Germany,1,0,0,0,38,40,2019-05-26,1,0,0,9,8,0,9,9,0,1,1,True,False,"['5700', '6400', '7000', '7700', '8300']","[('BC(16/04,5700m),', ''), ('ABC(25/04,6400m),', ''), ('C1(01/05,7000m),', ''), ('C2(22/05,7700m),', ''), ('C3(23/05,8300m),', '')]",5,Success (main peak),2019-03-02,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER19168,EVER,2019,1,2,N Col-NE Ridge,,,,Austria,1,0,0,0,24,26,2019-05-25,1,0,0,7,7,0,13,13,0,1,1,True,False,"['5700', '6400', '7000', '7700', '8300']","[('BC(29/04,5700m),', ''), ('ABC(02/05,6400m),', ''), ('C1(20/05,7000m),', ''), ('C2(21/05,7700m),', ''), ('C3(22/05,8300m),', '')]",5,Success (main peak),2019-03-02,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER19169,EVER,2019,1,2,N Col-NE Ridge,,,,India,1,0,0,0,35,12,2019-04-30,1,0,0,22,10,0,23,12,0,1,1,True,False,"['5000', '6400', '7000', '7900', '8300']","[('BC(18/04,5000m),', ''), ('IC(25/04),', ''), ('ABC(26/06,6400m),', ''), ('C1(30/04,7000m),', ''), ('C2(21/05,7900m),', ''), ('C3(22/05,8300m),', '')]",6,Success (main peak),2019-03-02,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER19170,EVER,2019,1,2,N Col-NE Ridge,,,,Netherlands,1,0,0,0,38,42,2019-05-27,1,0,0,11,8,0,11,8,0,1,1,True,False,"['5700', '6400', '7000', '7700', '8300']","[('BC(15/04,5700m),', ''), ('ABC(21/04,6400m),', ''), ('C1(29/04,7000m),', ''), ('C2(21/05,7700m),', ''), ('C3(22/05,8300m),', '')]",5,Success (main peak),2019-03-02,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER19171,EVER,2019,1,2,N Col-NE Ridge,,,,Italy,1,0,0,0,36,40,2019-05-27,1,1,0,4,1,0,4,1,0,1,1,True,False,"['5200', '6400', '7000', '7600', '8300']","[('BC(17/04,5200m),', ''), ('ABC(24/04,6400m),', ''), ('C1(20/05,7000m),', ''), ('C2(21/05,7600m),', ''), ('C3(22/05,8300m),', '')]",5,Success (main peak),2019-03-02,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER19172,EVER,2019,1,2,N Col-NE Ridge,,,,UK,1,0,0,0,38,44,2019-05-29,1,0,0,5,4,0,6,4,0,1,1,True,False,"['5200', '6500', '7000', '7600', '8300']","[('BC(15/04,5200m),', ''), ('ABC(22/04,6500m),', ''), ('C1(10/05,7000m),', ''), ('C2(22/06,7600m),', ''), ('C3(23/05,8300m),', '')]",5,Success (main peak),2019-03-02,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER19173,EVER,2019,1,2,N Col-NE Ridge,,,,Australia,1,0,0,0,45,49,2019-05-27,1,0,0,6,3,1,6,3,0,1,1,True,False,"['5700', '6400', '7000', '7700', '8300']","[('BC(08/04,5700m),', ''), ('ABC(13/04,6400m),', ''), ('C1(28/04,7000m),', ''), ('C2(21/05,7700m),', ''), ('C3(22/05,8300m),', '')]",5,Success (main peak),2019-03-02,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER19174,EVER,2019,1,2,N Col-NE Ridge,,,,UK,1,0,0,0,36,39,2019-05-26,1,0,0,4,3,0,5,2,0,1,1,True,False,"['5700', '6400', '7000', '7700']","[('BC(17/04,5700m),', ''), ('ABC(25/04,6400m),', ''), ('C1(05/05,7000m),', ''), ('C2(21/05,7700m),', ''), ('C3(8300m),', '')]",5,Success (main peak),2019-03-02,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER19175,EVER,2019,1,2,N Col-NE Ridge,,,,Russia,1,0,0,0,33,36,2019-05-26,1,0,0,14,13,0,14,14,0,1,1,True,False,"['5100', '5800', '6400', '7000', '7900', '8300']","[('BC(20/04,5100m),', ''), ('IC(23/04,5800m),', ''), ('ABC(02/05,6400m),', ''), ('C1(03/05,7000m),', ''), ('C2(21/05,7900m),', ''), ('C3(22/05,8300m),', '')]",6,Success (main peak),2019-03-02,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER19176,EVER,2019,1,2,N Col-NE Ridge,,,,India,1,0,0,0,37,41,2019-05-27,1,0,0,2,2,0,2,2,0,1,1,True,False,"['5700', '6400', '7000', '7700', '8300']","[('BC(16/04,5700m),', ''), ('ABC(29/04,6400m),', ''), ('C1(01/05,7000m),', ''), ('C2(21/05,7700m),', ''), ('C3(22/05,8300m),', '')]",5,Success (main peak),2019-03-02,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER19177,EVER,2019,1,2,N Col-NE Ridge,,,,Ukraine,1,0,0,0,35,37,2019-05-25,1,0,0,4,4,0,4,4,0,1,1,True,False,"['7500', '6400', '7000', '7700', '8300']","[('BC(18/04,7500m),', ''), ('ABC(24/04,6400m),', ''), ('C1(02/05,7000m),', ''), ('C2(21/05,7700m),', ''), ('C3(22/05,8300m),', '')]",5,Success (main peak),2019-03-02,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER19178,EVER,2019,1,2,N Col-NE Ridge,,,,Russia,1,0,0,0,40,44,2019-06-01,1,0,0,1,1,0,2,2,0,1,1,True,False,"['5700', '6400', '7000', '7000', '8300']","[('BC(18/04,5700m),', ''), ('ABC(01/05,6400m),', ''), ('C1(02/05,7000m),', ''), ('C2(26/05,7000m),', ''), ('C3(27/05,8300m),', '')]",5,Success (main peak),2019-03-02,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER19179,EVER,2019,1,2,N Col-NE Ridge,,,,New Zealand,1,0,0,0,37,42,2019-06-04,1,0,0,8,5,0,15,8,0,1,1,True,False,"['5700', '6400', '7000', '7650', '8300']","[('BC(23/04,5700m),', ''), ('ABC(30/04,6400m),', ''), ('C1(04/05,7000m),', ''), ('C2(28/05,7650m),', ''), ('C3(29/05,8300m),', '')]",5,Success (main peak),2019-03-02,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER19180,EVER,2019,1,2,N Col-NE Ridge,,,,USA,0,0,0,0,37,39,2019-05-31,4,0,0,2,0,0,3,0,0,1,1,True,False,"['5700', '6400', '7000', '7700', '8000']","[('BC(22/04,5700m),', ''), ('ABC(30/04,6400m),', ''), ('C1(27/05,7000m),', ''), ('', 'C2'), ('', 'm')]",5,"Bad weather (storms, high winds)",2019-03-02,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER19181,EVER,2019,1,2,N Col-NE Ridge,,,,Japan,1,0,0,0,38,42,2019-05-27,1,0,0,3,2,0,3,1,0,1,1,True,False,"['5150', '6400', '7050', '7600', '8200']","[('BC(15/04,5150m),', ''), ('ABC(26/04,6400m),', ''), ('C1(30/04,7050m),', ''), ('C2(21/05,7600m),', ''), ('C3(22/05,8200m),', '')]",5,Success (main peak),2019-03-02,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER19182,EVER,2019,1,2,N Col-NE Ridge,,,,France,1,0,0,0,37,46,2019-06-01,1,0,0,1,1,0,1,1,0,1,1,True,False,"['5700', '6400', '7000', '7700', '8300']","[('BC(16/04,5700m),', ''), ('ABC(25/04,6400m),', ''), ('C1(02/05,7000m),', ''), ('C2(21/05,7700m),', ''), ('C3(22/05,8300m),', '')]",5,Success (main peak),2019-03-02,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER19183,EVER,2019,1,2,N Col-NE Ridge,,,,Argentina,1,0,0,0,38,42,2019-05-27,1,0,0,1,1,0,1,1,0,1,1,True,False,"['5700', '6400', '7000', '7700', '8300']","[('BC(15/04,5700m),', ''), ('ABC(20/04,6400m),', ''), ('C1(30/04,7000m),', ''), ('C2(21/05,7700m),', ''), ('C3(22/05,8300m),', '')]",5,Success (main peak),2019-03-02,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER19184,EVER,2019,1,2,N Col-NE Ridge,,,,Canada,1,0,0,0,45,51,2019-05-29,1,0,0,1,1,0,1,1,0,1,1,True,False,"['5700', '6400', '7000', '7700', '8300']","[('BC(08/04,5700m),', ''), ('ABC(13/04,6400m),', ''), ('C1(28/04,7000m),', ''), ('C2(21/05,7700m),', ''), ('C3(22/05,8300m),', '')]",5,Success (main peak),2019-03-02,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER19185,EVER,2019,1,2,N Col-NE Ridge,,,,China,1,0,0,0,0,0,,1,0,0,0,0,0,6,6,0,1,1,True,False,[],"[('', 'BC,'), ('ABC(6400m),', ''), ('C1(7028m),', ''), ('C2(7790m),', ''), ('C3(8300m),', '')]",5,Success (main peak),2019-03-02,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER19186,EVER,2019,1,2,N Col-NE Ridge,,,,China,1,0,0,0,0,0,,1,0,0,13,12,0,21,21,0,1,1,True,False,[],"[('', 'BC,'), ('ABC(6400m),', ''), ('C1(7028m),', ''), ('C2(7790m),', ''), ('C3(8300m),', '')]",5,Success (main peak),2019-03-02,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER19187,EVER,2019,1,1,S Col-SE Ridge,,,,Nepal,1,0,0,0,33,0,,1,0,0,1,1,0,1,1,0,1,1,True,False,"['5350', '7300', '7900']","[('BC(19/04,5350m),', ''), ('C1(6050m),', ''), ('C2(6500m),', ''), ('C3(20/05,7300m),', ''), ('C4(21/05,7900m),', '')]",5,Success (main peak),2019-03-02,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER19188,EVER,2019,1,1,S Col-SE Ridge,,,,Nepal,1,0,0,0,3,0,,1,0,0,1,1,0,0,0,0,1,1,True,False,"['5400', '6200', '6800', '7200', '8000']","[('BC(19/05,5400m),', ''), ('C1(20/05,6200m),', ''), ('C2(20/05,6800m),', ''), ('C3(21/05,7200m),', ''), ('C4(21/05,8000m),', '')]",5,Success (main peak),2019-03-02,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER19189,EVER,2019,1,1,S Col-SE Ridge,,,,Saudi Arabia,1,0,0,0,0,0,,1,0,0,1,1,0,3,3,0,1,1,True,False,[],"[('', 'BC,'), ('', 'C1,'), ('', 'C2,'), ('', 'C3,'), ('', 'C4,')]",5,Success (main peak),2019-03-02,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER19190,EVER,2019,1,1,S Col-SE Ridge,,,,China,1,0,0,0,0,0,,1,0,0,3,3,0,4,4,0,1,1,True,False,[],[],0,Success (main peak),2019-03-02,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER19191,EVER,2019,1,1,SE Ridge,,,,Brazil,0,0,0,0,0,0,,7,0,0,2,0,0,0,0,0,0,1,True,False,[],"[('BC(5350m),', ''), ('C1(6100m),', '')]",2,"Illness, AMS, exhaustion, or frostbite",2019-03-02,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER19192,EVER,2019,1,1,S Col-SE Ridge,,,,Nepal,0,0,0,0,29,0,,7,0,0,2,0,0,2,0,0,1,1,True,False,"['5350', '6000', '6500', '7200', '7935', '8300']","[('BC(24/04,5350m),', ''), ('C1(26/04,6000m),', ''), ('C2(27/04,6500m),', ''), ('C3(14/05,7200m),', ''), ('C4(15/05,7935m),', '')]",5,"Illness, AMS, exhaustion, or frostbite",2019-03-02,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER19301,EVER,2019,3,1,S Col-SE Ridge,,,,USA,0,0,0,0,3,21,2019-10-06,5,0,0,5,0,0,11,0,0,0,1,True,False,['5900'],"[('BC(15/09),', ''), ('C1(18/09,5900m),', '')]",2,"Bad conditions (deep snow, avalanching, falling ice, or rock)",2019-08-31,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER19302,EVER,2019,3,1,S Col-SE Ridge,,,,Poland,0,0,0,0,0,0,,5,0,0,3,0,0,0,0,0,0,1,True,False,['6000'],"[('BC(5350m),', '')]",1,"Bad conditions (deep snow, avalanching, falling ice, or rock)",2019-08-31,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER19303,EVER,2019,3,1,Genava Spur-SE Ridge,,,,Spain,0,0,0,0,29,31,2019-10-06,5,0,0,2,0,0,0,0,0,0,0,False,False,"['5200', '6100', '6400', '8300']","[('BC(05/09,5200m),', ''), ('C1(30/09,6100m),', ''), ('C2(01/10,6400m),', '')]",3,"Bad conditions (deep snow, avalanching, falling ice, or rock)",2019-08-31,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER19304,EVER,2019,3,1,S Col-SE Ridge,,,,Poland,0,0,0,0,4,18,2019-09-25,5,0,0,1,0,0,0,0,0,0,1,True,False,"['5350', '6000']","[('BC(07/09,5350m),', '')]",1,"Bad conditions (deep snow, avalanching, falling ice, or rock)",2019-08-31,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER19401,EVER,2019,4,1,Lho La-W Ridge,,,,Germany,0,0,0,0,67,73,2020-03-01,10,0,0,2,0,0,0,0,0,0,0,False,False,"['5250', '6000', '6400', '6700', '7366']","[('BC(19/12,5250m),', ''), ('C1(29/12,6000m),', ''), ('C2(20/02,6400m),', ''), ('C3(22/02,6700m),', '')]",4,"Route technically too difficult, lack of experience, strength, or motivation",2019-11-30,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER19402,EVER,2019,4,1,S Col-SE Ridge,,,,Spain,0,0,0,0,0,0,,5,0,0,8,0,0,4,0,0,0,1,True,False,['7150'],"[('', 'BC,'), ('', 'C1,'), ('', 'C2,')]",3,"Bad conditions (deep snow, avalanching, falling ice, or rock)",2019-11-30,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
EVER19403,EVER,2019,4,1,S Col-SE Ridge,,,,Nepal,0,0,0,0,3,6,2020-03-01,5,0,0,4,0,0,0,0,0,0,1,True,False,"['5350', '6400', '7100']","[('BC(24/02,5350m),', ''), ('C2(26/02,6400m),', '')]",2,"Bad conditions (deep snow, avalanching, falling ice, or rock)",2019-11-30,Everest,"Sagarmatha, Chomolungma, Qomolungma",Khumbu Himal,8849,2,True,2,Sagarmatha,"Everest,Jomolangma,Chomolungma,Qomolungma",27.9881,86.9281,8848.86
